Time,TagIDs,FusedTx,FusedTy,FusedTz,R00,R01,R02,R10,R11,R12,R20,R21,R22,AvgDecisionMargin,Confidence,RScale
1755081759.3849268,"[1, 3]",0.1071608797882263,0.021407410694066435,0.5830596024978716,-0.854422857817823,0.29966790653820813,-0.4244534436536379,0.2625233867606506,0.9539616514115774,0.1450470235468964,0.4483782459510519,0.012502536826734273,-0.8937564741755744,53.593032069863284,0.9999999978409426,0.10000000626126626
1755081759.4642427,"[1, 3]",0.1039759457130777,0.019874960252434383,0.5836922975836463,-0.5787659577583715,0.25609651526386573,-0.7742380389839677,0.20268279298863148,0.96479262152303,0.16761528236126605,0.7899048370318812,-0.059914708748553494,-0.6102954826223224,52.68734732251336,0.9999999984886598,0.10000000438288659
1755081759.531928,"[1, 3]",0.10110083137732824,0.018876171253716642,0.5872061483226065,-0.26468228886369405,0.20034370924661732,-0.9432951203770659,0.15116084432387744,0.9747086587070503,0.16460081951435077,0.9524146602741732,-0.09902236518489269,-0.2882722430065393,54.71975761523218,0.9999999989420618,0.1000000030680206
1755081759.6051722,"[1, 3]",0.10272575335336752,0.018333141542670794,0.588519951997172,0.005890329947379591,0.1531128179691792,-0.9881911601439514,0.11834091541754121,0.981157212964947,0.1527283575011417,0.9929555537642406,-0.1178430669169603,-0.012340171326017169,54.34755063975456,0.9999999992594433,0.10000000214761462
1755081759.672441,"[1, 3]",0.10429710108606434,0.018361780879747772,0.589324881814546,0.22082569068044844,0.1119409930690413,-0.9688680139246109,0.09426922473432951,0.986290695320407,0.13543994090509942,0.9707467886135352,-0.12124305503865035,0.20724573337321917,53.971350435002336,0.9999999994816102,0.10000000150333044
1755081759.742742,"[1, 3]",0.10171504237402712,0.01729550450931051,0.5910688891496199,0.39385488008469444,0.07590457537954473,-0.9160332029298515,0.07522719800772618,0.9905793941944254,0.1144261005073218,0.9160890797915766,-0.11397788923232594,0.3844344399930452,53.793124977848535,0.9999999996371272,0.1000000010523312
1755081759.8069282,"[1, 3]",0.10653741046987283,0.017394618112006068,0.5914150579805492,0.5165331987015745,0.055965374712258605,-0.8544362653073877,0.0701916858853871,0.9917359469648941,0.10739152075565432,0.8533853653957789,-0.11544560767288407,0.508336236950851,53.17909281845756,0.999999999745989,0.10000000073663218
1755081759.8772752,"[1, 3]",0.10280636500497277,0.01688684902594826,0.5940609279676452,0.6172214205902666,0.03528475442583712,-0.7859979033493929,0.06424962698407453,0.9933970730977852,0.09504862225808841,0.7841617839431736,-0.10916611775574814,0.6108789203575432,54.74077130545095,0.9999999998221922,0.10000000051564273
1755081759.9406385,"[1, 3]",0.10489961525311961,0.017074378164183585,0.5925790496780468,0.6862986946083602,0.018314919610194894,-0.7270891730032382,0.060248069591252215,0.99481564026676,0.08192686977520848,0.7248201652060932,-0.10003202287421982,0.6816372367398243,52.98124516690653,0.9999999998755345,0.10000000036095003
1755081759.993787,"[1, 3]",0.10630651788344402,0.01750224952414303,0.5931492184774361,0.7363991220054915,0.005743481157180364,-0.6765229822657456,0.058229534003278835,0.9957152390709415,0.07183650918341532,0.6740368346606157,-0.0922939602904493,0.7329093875879902,54.6349498973221,0.9999999999128741,0.10000000025266509
1755081760.0539439,"[1, 3]",0.10925263318752976,0.01875097564509596,0.5916873996455141,0.7709525877384392,-0.005718143336610335,-0.6368668701512007,0.05507081131419078,0.9968129871308549,0.057715460913511075,0.6345071419618545,-0.07956865918214412,0.768810454712574,54.060661353589666,0.9999999999390119,0.10000000017686572
1755081760.1176877,"[1, 3]",0.10883470181787178,0.01869179744896313,0.5911965853144775,0.8001457123774878,-0.013149962772084148,-0.599661502385317,0.05493619611809175,0.9971641464048884,0.05143616899308524,0.5972845664505299,-0.07409955198045036,0.7985990252162216,52.960732708239846,0.9999999999573084,0.10000000012380594
1755081760.171477,"[1, 3]",0.11080684873517588,0.019654443715918665,0.5905267090426576,0.8193263867384453,-0.017370201581816538,-0.5730641744963042,0.057723724936582524,0.9969611852748808,0.05231029186260178,0.5704140983299496,-0.0759386012006534,0.8178392783879476,53.748615109209055,0.9999999999701159,0.1000000000866641
1755081760.2368398,"[1, 3]",0.10907423766670342,0.01933706251874745,0.5912133453676758,0.8346404382991055,-0.02232144905210958,-0.5503427038383369,0.05712240690447872,0.9972985116285424,0.046181266038658256,0.5478251266465574,-0.06998165199327781,0.8336607217561444,53.79854685890945,0.9999999999790812,0.10000000006066445
1755081760.299875,"[1, 3]",0.1085320579975638,0.019314762413819964,0.5909895499742553,0.8472163582170017,-0.02529070691289226,-0.530645665687912,0.05870280768731179,0.9972060321492079,0.0461964264295354,0.5279947184765655,-0.07028875862525366,0.8463338984536619,53.80883911798344,0.9999999999853568,0.10000000004246523
1755081760.3687036,"[1, 3]",0.10874164920645799,0.019389217505741668,0.5908044558604666,0.8590736778672367,-0.028512548070787028,-0.5110571891659195,0.057978126621998,0.9974419117494799,0.04181111716931574,0.5085577182867869,-0.0655489686269261,0.8585291957079173,54.497191959529204,0.9999999999897498,0.10000000002972564
1755081760.432587,"[1, 3]",0.10810071912934785,0.02029510096837961,0.5900217312906173,0.8691363354814859,-0.03194082015319855,-0.4935400838369211,0.05653006331411951,0.9977880619020589,0.03497621288011104,0.49133123479737756,-0.05829894967899705,0.8690194762942947,55.42179508324027,0.9999999999928249,0.10000000002080789
1755081760.5014503,"[1, 3]",0.11137923928534448,0.021470766895900995,0.5876988852245122,0.8733415256433661,-0.033077369626131045,-0.4859840194960472,0.05594971546393028,0.9979004111606999,0.03262512444131806,0.4838844995723911,-0.05568354356470637,0.8733585369421051,54.47162046274961,0.9999999999949774,0.10000000001456577
1755081760.563667,"[1, 3]",0.1117533676188268,0.02243016574075254,0.5874109562407619,0.8793432579649868,-0.03528528128942076,-0.4748793358273754,0.05494920169797935,0.9981079702129638,0.027587407092949164,0.4730074205594216,-0.05035304083850122,0.8796184123664299,55.10684758969836,0.9999999999964841,0.10000000001019593
1755081760.6258466,"[1, 3]",0.11088375259203705,0.02261380940588195,0.5876099746190047,0.1256759673344407,0.46415263048391814,-0.876794096039322,0.4526113887653432,0.7596360348130657,0.4670075217524767,0.8828071601400046,-0.4555386155183136,-0.11461277318518254,54.686970644966834,0.9999999999975389,0.10000000000713749
1755081760.6815228,"[1, 3]",0.1127081796078376,0.02298061743206151,0.5868460782233337,0.29905992189199,0.3367036328995078,-0.8928571143863001,0.3412283494323535,0.8360746569431936,0.42958396334243343,0.8911376867025819,-0.4331395059442108,0.13514359669912762,54.94988620250987,0.9999999999982772,0.10000000000499654
1755081760.7331996,"[1, 3]",0.11213654033095131,0.023084008359110342,0.5864354897295183,0.44140626629478136,0.23686090909696222,-0.8654810326156556,0.25782014975124257,0.8903811016170775,0.37516698184329406,0.8594703476315794,-0.3887395061283588,0.3319522825906342,54.2666674805848,0.9999999999987939,0.10000000000349774
1755081760.786806,"[1, 3]",0.11489489382510978,0.02393448189614404,0.5854097394416269,0.5459750182160529,0.1645991304165154,-0.8214733140827568,0.19977045778307814,0.9266516370600152,0.3184470249996588,0.8136356946945729,-0.33797022028593127,0.4730466007897731,52.83373669163976,0.9999999999991556,0.1000000000024488
1755081760.8432891,"[1, 3]",0.11456803286916722,0.023480691579664537,0.5865105806626197,0.6271362596104586,0.11385247356016287,-0.7705437860018313,0.1603845442929429,0.9491856547226751,0.27078292195157294,0.7622184134706721,-0.29340110281476284,0.5770085640901117,52.81740021511983,0.9999999999994089,0.10000000000171427
1755081760.8959868,"[1, 3]",0.11170830625822008,0.023516405067067037,0.58784396161388,0.694693258127544,0.0729982968869555,-0.7155924299234455,0.13060781648704411,0.96549900186148,0.22528487671606462,0.7073491891453783,-0.24996584977970437,0.661191499158365,55.06360288087534,0.9999999999995861,0.10000000000120046
1755081760.9619997,"[1, 3]",0.11542638181807062,0.023608372880859492,0.5853162316108328,0.7387612007579796,0.04330880818466637,-0.6725743344703633,0.10848613726780565,0.9772785767413656,0.18209157438794785,0.6651786574111794,-0.20748718171490618,0.7172770895188738,53.36064550841955,0.9999999999997102,0.1000000000008403
1755081761.0313828,"[1, 3]",0.11453302052495234,0.02371272175403948,0.5860792809815611,0.0032922815199757927,0.594753407574885,-0.8039014523313518,0.5792575947650234,0.6541633922966743,0.4863444202270116,0.8151379023143469,-0.46726720445262454,-0.34236173830262645,53.81916045159008,0.999999999999797,0.10000000000058851
1755081761.1071224,"[1, 3]",0.11770884626239313,0.024372508222792758,0.5850566982612997,0.18681779524808784,0.44560602178627806,-0.8755194942012716,0.44463951308508487,0.7563466851435752,0.4798285061100309,0.8760107389650551,-0.47893106520681283,-0.05683502439311,54.67071213456343,0.9999999999998579,0.1000000000004122
1755081761.17573,"[1, 3]",0.11426546651348049,0.024263026996717854,0.5858467923707742,0.3576483141343251,0.318089556684614,-0.8780129368779601,0.3355022323140874,0.8336627626448602,0.43868513798806047,0.8715078516623584,-0.4514703003604171,0.1914383252730118,55.941411495042885,0.9999999999999005,0.10000000000028875
1755081761.243629,"[1, 3]",0.11475401278619873,0.024725658620037325,0.5846575270107464,0.48973004850837387,0.22167142423289696,-0.8432237302558231,0.25645898975953046,0.8877283730762251,0.38231809034750114,0.8333026257965993,-0.40348496293418173,0.3778976296915544,56.17707127847686,0.9999999999999303,0.10000000000020215
1755081761.308705,"[1, 3]",0.11563761576476127,0.025267341986182967,0.5842201055096675,0.5900936562654366,0.15090405614774927,-0.7931061988620729,0.20041261739072225,0.9242457278039761,0.3249686406819875,0.7820641019928538,-0.35071042253439755,0.5151484639401107,54.30444255866716,0.9999999999999512,0.10000000000014175
1755081761.38161,"[1, 3]",0.11592836480385357,0.02534990721824412,0.5839475413914199,0.6636802810963254,0.10035089416670105,-0.7412544654326518,0.16024925149701202,0.9488783111859665,0.27193772808405176,0.7306494794896867,-0.2992651810699198,0.613670668616839,55.05831785947717,0.9999999999999658,0.10000000000009912
1755081761.4497602,"[1, 3]",0.11253851557471506,0.025034675157013415,0.5841864837339794,-0.04053188594435714,0.6584271333531931,-0.7515523110776059,0.6397080091270638,0.5949023133955567,0.4866876827856891,0.7675485843127341,-0.4610476630251059,-0.4453136233471938,56.056393768393676,0.999999999999976,0.10000000000006981
1755081761.5187557,"[1, 3]",0.11441503679363231,0.025151037563587456,0.5832323351833509,-0.30302116271208696,0.9446381833329082,-0.12584465637490522,0.933792192871384,0.3206867122530273,0.15872042438450082,0.1902900824558834,-0.06941711009432122,-0.9792706210977056,53.76301715935706,0.9999999999999831,0.10000000000004894
1755081761.58681,"[1, 3]",0.11210665093183761,0.02510903151728977,0.5843526177633191,-0.2132308343602226,0.8239961284108609,-0.5249409410990487,0.7997172921430707,0.4558531811458173,0.3907046581327034,0.5612351235671171,-0.3364940677087046,-0.7561659067105923,55.097938788405585,0.9999999999999882,0.10000000000003428
1755081761.6566396,"[1, 3]",0.11222753695933527,0.025210354903240726,0.5837878253173725,-0.27543485137270646,0.9519927803902863,0.1335866338151676,0.9597868369352356,0.28017198432699614,-0.017688607749885482,-0.054266659148605935,0.12334263367970547,-0.9908792683378755,56.11813446453969,0.9999999999999918,0.10000000000002407
1755081761.7153168,"[1, 3]",0.11270524568848396,0.024947143528439887,0.5844094898397075,-0.017999316041844793,0.8051687334478195,0.5927725831210993,0.8685371415010954,0.3062850576411301,-0.3896571535322767,-0.4952971415777931,0.5078314426498268,-0.7048318717262038,55.56490551968686,0.9999999999999942,0.10000000000001696
