Time,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,BetaX,BetaY,BetaZ,AlphaX,AlphaY,AlphaZ,DecisionMargin,Confidence,RScale
1756276794.0342712,0,0.015297691667526729,-0.08522356214234582,-0.6341852627492895,-0.9996049328763853,-0.026391565283221483,0.009667649719488176,-0.027883129856926796,0.8878673048897473,-0.4592539384449506,0.003536840196986407,-0.45934206664502025,-0.8882524171493725,178.40219725865086,0.20264643859314518,-152.65515426768377,178.40219725865086,0.20264643859314518,-152.65515426768377,102.9474643183894,0.9999996816597119,0.10000092318683551
1756276794.0669034,0,0.017630260945881826,-0.08413614332204537,-0.6445602251153235,-0.9993886465283801,-0.028967053568732384,0.019576593108060453,-0.034683607499501515,0.8919421047957343,-0.450817401021052,-0.004402335856439582,-0.45122077910940855,-0.8924014948098784,178.01235776473538,-0.2522360793236927,-153.17768438705036,178.01235776473538,-0.2522360793236927,-153.17768438705036,101.06455208179702,0.9999997771617983,0.10000064623078497
1756276794.098738,0,0.01923658633565976,-0.083676810357007,-0.6514529114400976,-0.9989355939955754,-0.03269849225469816,0.03253440721722834,-0.04373599870414149,0.8955538425966466,-0.44279846141075524,-0.01465747133916107,-0.44375006886157237,-0.89603071092418,177.493042794561,-0.8398413200220494,-153.65355556663278,177.493042794561,-0.8398413200220494,-153.65355556663278,101.91046881349234,0.9999998440132587,0.10000045236154964
1756276794.129904,0,0.019857694887710203,-0.08240793927429645,-0.6561973175662593,-0.9985705292206642,-0.03550928911027894,0.03994982551707895,-0.049372662917167645,0.8991104849859254,-0.43492835725535545,-0.020475310215724844,-0.43627906914640885,-0.8995784209819137,177.16941034412025,-1.1732308465449914,-154.12746376488346,177.16941034412025,-1.1732308465449914,-154.12746376488346,100.95637330158243,0.9999998908092811,0.10000031665308473
1756276794.1784291,0,0.01867597681341622,-0.07786333447073199,-0.6461207460029418,-0.9982228568898924,-0.04075059639316923,0.043480074473057316,-0.05560209991718196,0.8993941559418536,-0.4335880057640443,-0.021436755057174607,-0.4352350412722329,-0.9000616225466881,176.81185716763704,-1.2283296801211896,-154.19338264194954,176.81185716763704,-1.2283296801211896,-154.19338264194954,100.20829176421107,0.9999999235664967,0.10000022165715983
1756276794.2120252,0,0.017648045801453946,-0.07063333193295769,-0.6318169471718155,-0.9982610825125849,-0.04311081376551689,0.04020284663151838,-0.05612300491797633,0.9036721084513878,-0.4245314225425489,-0.018028296086410205,-0.4260495019871497,-0.9045202056320923,176.78217468229633,-1.0330012403016333,-154.77850241065374,176.78217468229633,-1.0330012403016333,-154.77850241065374,99.0082774630723,0.9999999464965477,0.10000015516001204
1756276794.2419837,0,0.019535142673932155,-0.06087933066643116,-0.618235260266202,-0.9981530285264971,-0.0416834501558203,0.044193004270916415,-0.05604484451520525,0.9125462872263076,-0.4051151059547741,-0.023441566642365443,-0.4068436599636139,-0.91319698274839,176.78629950021394,-1.3432258716211194,-155.9862737570191,176.78629950021394,-1.3432258716211194,-155.9862737570191,90.7467106018691,0.9999999625475833,0.10000010861200836
1756276794.2755322,0,0.01870800974045145,-0.05304015310517981,-0.6068196728050719,-0.9982625318917597,-0.04228921905178677,0.0410309562774714,-0.05484016813154938,0.9215089624453423,-0.384465587656701,-0.021551644493104715,-0.38604773550028637,-0.9222270178945875,176.85558166159137,-1.234913881042428,-157.2856290722337,176.85558166159137,-1.234913881042428,-157.2856290722337,90.74816215345805,0.9999999737833083,0.10000007602840588
1756276794.3063798,0,0.020926210016056407,-0.04199619564296481,-0.5944566433061972,-0.9977778261404644,-0.03985015301637921,0.053398267452989555,-0.05551501789429827,0.9403908954196052,-0.3355339723487168,-0.03684416440368248,-0.33775276329955445,-0.940513465311853,176.81542320956555,-2.1114930265290175,-160.24601085349013,176.81542320956555,-2.1114930265290175,-160.24601085349013,90.07354190102049,0.9999999816483158,0.10000005321988414
1756276794.3374686,0,0.02399430931628609,-0.030197000048200945,-0.5727116394999123,-0.9953306775134674,-0.03223923383630445,0.09098062542228692,-0.05570216003028022,0.9616326180682575,-0.2686260918733511,-0.07882963762788366,-0.2724396073790247,-0.9589382402233315,176.79687045771337,-4.521296447866311,-164.13986132300496,176.79687045771337,-4.521296447866311,-164.13986132300496,91.73040098822403,0.999999987153821,0.10000003725391915
1756276794.369952,0,0.02770536977852843,-0.02465633996999202,-0.5679825569983158,-0.9912059810506807,-0.026633307472572136,0.12962009899096946,-0.05338590133482302,0.9767678634541274,-0.20754393862969664,-0.12108116562052841,-0.21263867911631265,-0.9695999914787766,176.91705424166588,-6.9545038143850855,-167.63053805658092,176.91705424166588,-6.9545038143850855,-167.63053805658092,104.19584691933723,0.9999999910076747,0.10000002607774361
1756276794.4027534,0,0.02914696278354209,-0.021909405608984724,-0.5743751120000969,-0.9849648204335014,-0.024409895241582328,0.171021810078994,-0.050934252190684176,0.9869944427749028,-0.15247187243959265,-0.16507575370773356,-0.1588902984632939,-0.9733981038568286,177.0397718856484,-9.50163518223071,-170.729223780391,177.0397718856484,-9.50163518223071,-170.729223780391,104.91630970080251,0.9999999937053723,0.10000001825442029
1756276794.434554,0,0.02777343285989229,-0.01915636434209857,-0.5908523903563712,-0.9833113312195654,-0.023857272414013336,0.18035979720594505,-0.042586546980229664,0.994005345021429,-0.10069637572986806,-0.17687626158279904,-0.10669678824497777,-0.9784327179048642,177.52010837500632,-10.187863465245494,-173.7765625085701,177.52010837500632,-10.187863465245494,-173.7765625085701,117.06959499282236,0.9999999955937606,0.10000001277809423
1756276794.4657595,0,0.026149050647794787,-0.016754378804928347,-0.5998938859261075,-0.9822003099418589,-0.03106470208019544,0.18524992694947426,-0.04044332385508876,0.9980727995214532,-0.0470640458414028,-0.18343088263885463,-0.05371844320229279,-0.9815637728412011,177.64210674317033,-10.569663170300714,-176.8674752770055,177.64210674317033,-10.569663170300714,-176.8674752770055,123.63367297101962,0.9999999969156323,0.10000000894466643
1756276794.4978697,0,0.02370135916153406,-0.016411583442069704,-0.6158817459457271,-0.9839885634332666,-0.043330613168587925,0.17288425317237757,-0.040946688413977514,0.9990109705938222,0.01733347458295848,-0.17346433564414673,0.009976903107859807,-0.9847896149248889,177.6171271296355,-9.989304309722318,179.41955634355224,177.6171271296355,-9.989304309722318,179.41955634355224,130.5115366940827,0.9999999978409426,0.10000000626126626
1756276794.5268173,0,0.020186347269005905,-0.016149667128154542,-0.6232678913605096,-0.9889289244432559,-0.04991647657218701,0.13974236210299254,-0.03997775553221104,0.9965268272082278,0.07304835191097628,-0.14290332907987954,0.06665304209802705,-0.987489752107315,177.685060993668,-8.215884409655894,176.1385379204657,177.685060993668,-8.215884409655894,176.1385379204657,136.5491310582823,0.9999999984886598,0.10000000438288659
1756276794.5730038,0,0.01993389809668152,-0.014356150481815575,-0.6274922688622333,-0.9918499658179186,-0.05147878267784321,0.11654861749931379,-0.03662701548092498,0.9913331272885052,0.12616296000551352,-0.12203322106686378,0.12086589955152824,-0.9851392425853546,177.8851435895118,-7.009460107801929,173.00538532682796,177.8851435895118,-7.009460107801929,173.00538532682796,136.9981465564932,0.9999999989420618,0.1000000030680206
1756276794.6055205,0,0.02058332171563301,-0.013638300121231498,-0.6334810779267642,-0.994027976877809,-0.048685206989921403,0.09766335958054409,-0.03171688531008546,0.9852227076741372,0.1683159394396994,-0.10441465591782137,0.16421317518271844,-0.9808830780097967,178.1724585386973,-5.993443440859169,170.4960429170901,178.1724585386973,-5.993443440859169,170.4960429170901,135.21889767040423,0.9999999992594433,0.10000000214761462
1756276794.637085,0,0.021245066239780036,-0.013741722132816128,-0.63917839522255,-0.9951811053910907,-0.04760144770276645,0.08572438188268147,-0.029175959577260963,0.9784125108886664,0.20459159787068867,-0.09361266396868029,0.20110460142208667,-0.9750864620286505,178.32072709760243,-5.371475458246635,168.34655289947443,178.32072709760243,-5.371475458246635,168.34655289947443,134.82576732284193,0.9999999994816102,0.10000000150333044
1756276794.674162,0,0.022992839697180505,-0.01391000778475643,-0.6408593317844594,-0.9955146480721162,-0.04546897761361128,0.08296479704443106,-0.025295503269750053,0.9729347266395909,0.22969143478387408,-0.09116316683935889,0.22656255156913627,-0.9697209326596501,178.54445759612398,-5.230526749642894,166.84948607300913,178.54445759612398,-5.230526749642894,166.84948607300913,140.6091870447259,0.9999999996371272,0.1000000010523312
1756276794.70593,0,0.02404469177603484,-0.01435551815048779,-0.6380330857603822,-0.9952116555367078,-0.04517478331720004,0.08667756131854291,-0.022011295879817316,0.967590780339178,0.2515622878261211,-0.09523268103743,0.24844983548971225,-0.9639519779053095,178.73298431646774,-5.4647121726441465,165.54709219255827,178.73298431646774,-5.4647121726441465,165.54709219255827,137.03085746315315,0.999999999745989,0.10000000073663218
1756276794.7379158,0,0.02555805098339889,-0.016633353183781827,-0.6391953233044179,-0.9944931297313744,-0.04653900642352968,0.09390173479870476,-0.020164733191174733,0.9642235864666651,0.264322263225576,-0.1028435630091857,0.2609731713844789,-0.959852178913557,178.83840744899499,-5.902939164202378,164.78959949166497,178.83840744899499,-5.902939164202378,164.78959949166497,125.93807920771843,0.9999999998221922,0.10000000051564273
1756276794.770051,0,0.027452808758432194,-0.019227041172461885,-0.6336810406572553,-0.9931909747776082,-0.049436777941640656,0.10548787895797929,-0.019328163715767652,0.9628708743130767,0.2692695702951747,-0.11488302619482504,0.26539722000488336,-0.9572701843816085,178.88512635899838,-6.596878227206387,164.50429618689398,178.88512635899838,-6.596878227206387,164.50429618689398,125.4182847273565,0.9999999998755345,0.10000000036095003
1756276794.799827,0,0.0312859131598748,-0.021264453350692117,-0.6202013694189864,-0.9889558388139206,-0.05477956389740197,0.13771546120557776,-0.01646502799076368,0.9640437068063856,0.26523316953252063,-0.14729308106329336,0.26003640273279804,-0.954298599770883,179.04617635354458,-8.470089073324022,164.7575592371285,179.04617635354458,-8.470089073324022,164.7575592371285,121.84140585502969,0.9999999999128741,0.10000000025266509
1756276794.8288436,0,0.03218292613987798,-0.021711684060124595,-0.5937318431519276,-0.9834401145189879,-0.06447370842446551,0.16937733637319177,-0.02047783241412338,0.9681272314659188,0.24962035588820616,-0.1800727617783973,0.2420181906719671,-0.953415437178027,178.80712223919008,-10.37399800060142,165.75668909899846,178.80712223919008,-10.37399800060142,165.75668909899846,113.86043235549319,0.9999999999390119,0.10000000017686572
1756276794.8683233,0,0.03519212409595581,-0.02378322089496138,-0.5762276542367223,-0.9754287781798868,-0.07169008601465875,0.20832481913037615,-0.022358546018720216,0.9729066476622356,0.2301146461104976,-0.2191775401778701,0.21980260804149165,-0.9506040286995089,178.68690973179818,-12.660730576022948,166.98063864241112,178.68690973179818,-12.660730576022948,166.98063864241112,104.12802529670054,0.9999999999573084,0.10000000012380594
1756276794.8984742,0,0.03496695794067175,-0.026836666161141078,-0.5680943507271833,-0.9678618973519624,-0.07697180643763397,0.2394132174045256,-0.029374028955393917,0.9800931636214547,0.19635314371156887,-0.24976091382998045,0.18301019544335706,-0.9508558009953967,178.2616409999437,-14.463364754105317,169.10556462249738,178.2616409999437,-14.463364754105317,169.10556462249738,93.92231377912019,0.9999999999701159,0.1000000000866641
1756276794.9300852,0,0.03670795246819503,-0.026997469338644674,-0.554239314645181,-0.9583108360529877,-0.07821679338730968,0.2748135272064146,-0.03199254008644252,0.9851271311522531,0.16882242992727228,-0.28393101077945193,0.15299238118265332,-0.9465603585708735,178.08793042056755,-16.494960559499837,170.81869534880866,178.08793042056755,-16.494960559499837,170.81869534880866,94.8695212484006,0.9999999999790812,0.10000000006066445
1756276794.977891,0,0.03524470276748436,-0.03131096473221487,-0.5561875543559908,-0.9530878361608854,-0.08303848970636092,0.2910810639485981,-0.04624029001370379,0.9902899906020328,0.13110137334473007,-0.29914112412306304,0.11149145142436853,-0.9476730681609971,177.22239906331268,-17.406024359983583,173.2901332422974,177.22239906331268,-17.406024359983583,173.2901332422974,87.46480653392695,0.9999999999853568,0.10000000004246523
1756276795.0102115,0,0.036328032990967395,-0.03941547972091039,-0.5691492937210966,-0.950312518826414,-0.0779252783126992,0.3013864090527063,-0.054475739442527024,0.9948516266360486,0.08545545501486858,-0.3064938994074543,0.06479114121156297,-0.9496649923244073,176.71916576274455,-17.848063067320616,176.09702873761293,176.71916576274455,-17.848063067320616,176.09702873761293,88.69546814734821,0.9999999999897498,0.10000000002972564
1756276795.0408938,0,0.03917145101737837,-0.046886276856780075,-0.5871991284119693,-0.9492781961160696,-0.0719608117391382,0.30609238466918043,-0.0610420038573803,0.9971153849211595,0.045108568128503196,-0.3084554751397627,0.02413608765671349,-0.9509325260652991,176.3207408142789,-17.966174882111538,178.54605971470184,176.3207408142789,-17.966174882111538,178.54605971470184,90.35165289583385,0.9999999999928249,0.10000000002080789
1756276795.076731,0,0.03935700957056445,-0.049341195551214856,-0.5878148163393253,-0.9485647337495469,-0.06596689332489891,0.30963416295963275,-0.06193963565984056,0.9978187352304948,0.022830969259799095,-0.31046485698219894,0.0024780250356060685,-0.9505816282523798,176.26398866984363,-18.08724715584609,179.850638756071,176.26398866984363,-18.08724715584609,179.850638756071,85.22457607565052,0.9999999999949774,0.10000000001456577
1756276795.106766,0,0.042093409178356425,-0.05177235726757842,-0.5896042029963949,-0.9422169437739844,-0.062402610035864746,0.32914000839448937,-0.0616209563242946,0.9980173260419521,0.012816967728424049,-0.3292872433102931,-0.008205557920329294,-0.9441941432842741,176.25818665500168,-19.22551978114208,-179.50208121357744,176.25818665500168,-19.22551978114208,-179.50208121357744,87.0801713499453,0.9999999999964841,0.10000000001019593
1756276795.137632,0,0.042138391068251846,-0.05987222037808093,-0.6130891221927532,-0.9420299910922777,-0.05860026078496307,0.3303717683438126,-0.069634367564314,0.9973375647165218,-0.02165264092982213,-0.3282233244859382,-0.04340266629197007,-0.9436024893047638,175.77241452415873,-19.160973947465536,-177.3664354641119,175.77241452415873,-19.160973947465536,-177.3664354641119,93.33554578023121,0.9999999999975389,0.10000000000713749
1756276795.1687338,0,0.03801712007132939,-0.06355703572446386,-0.6145774876030645,-0.9489738708005765,-0.049816908653861416,0.31139503552552633,-0.07586423887482692,0.9945084271366066,-0.0720944215193952,-0.30609346578735425,-0.09203946961193259,-0.9475418335017404,175.42929860524683,-17.82396151962598,-174.4519800617125,175.42929860524683,-17.82396151962598,-174.4519800617125,90.0155020149487,0.9999999999982772,0.10000000000499654
1756276795.202669,0,0.03999399142629465,-0.06958379181194124,-0.6245468518336251,-0.9515107375604224,-0.04163606008277636,0.3047847680052347,-0.08127060579194939,0.9896190289712667,-0.11852960023629916,-0.2966857006015471,-0.1375522300755272,-0.9450169199859961,175.11809116200055,-17.25864692267037,-171.71845352746203,175.11809116200055,-17.25864692267037,-171.71845352746203,90.14402076476446,0.9999999999987939,0.10000000000349774
1756276795.233878,0,0.04004984381754586,-0.07468344226559741,-0.6252181125519998,-0.9553065462344155,-0.029489639021975596,0.2941424211364736,-0.08377818820512421,0.9812253709104104,-0.17371812416323995,-0.2834971215069737,-0.1905967803297885,-0.9398416086900914,174.98811420853355,-16.469035235750596,-168.53607444575073,174.98811420853355,-16.469035235750596,-168.53607444575073,91.81645771089256,0.9999999999991556,0.1000000000024488
1756276795.2663286,0,0.037679242712588316,-0.08098637786221827,-0.6406161880528715,-0.9633098940103472,-0.021079239929613136,0.2675625417463436,-0.08207626859632736,0.9722889161047413,-0.21890123287266144,-0.255533822096171,-0.23283025847998673,-0.9383456380785627,175.13002653189582,-14.80521891122928,-166.06472448675072,175.13002653189582,-14.80521891122928,-166.06472448675072,98.62705314322807,0.9999999999994089,0.10000000000171427
1756276795.2996151,0,0.03598804613864713,-0.08812323799439772,-0.6512672722790872,-0.9712685179997304,-0.013190153623556432,0.23762046584836602,-0.07809332706896643,0.9608407905609623,-0.26586915477633793,-0.22480858126394318,-0.27678691269923134,-0.9342644736628495,175.40311123887892,-12.99162231197507,-163.49745346683252,175.40311123887892,-12.99162231197507,-163.49745346683252,101.15416027408496,0.9999999999995861,0.10000000000120046
1756276795.3284683,0,0.03297540944979165,-0.09046162674230937,-0.6370371412807041,-0.9771928144688349,-0.008407994343105345,0.212187438321885,-0.07685229871724006,0.9454859597615375,-0.3164648860074064,-0.19795940879976767,-0.3255543050320959,-0.9245682597530134,175.5031725612302,-11.417656118084704,-160.60207171970947,175.5031725612302,-11.417656118084704,-160.60207171970947,98.52983313947938,0.9999999999997102,0.1000000000008403
1756276795.3751938,0,0.030211100306051928,-0.09553073606465474,-0.6237108937362589,-0.9824831029322761,-0.0053225772579684125,0.18627566299412207,-0.07669947516164063,0.9225495206556337,-0.3781792861170346,-0.16983563513731637,-0.38584200407601293,-0.9067975545446242,175.53614587524515,-9.77826267715564,-156.95026635168963,175.53614587524515,-9.77826267715564,-156.95026635168963,92.29660195917928,0.999999999999797,0.10000000000058851
1756276795.404924,0,0.026196156608345664,-0.09131513518821013,-0.5963183736946879,-0.9870957254643713,-0.004966891557153928,0.16005423692681928,-0.07364244446148602,0.9016302634379234,-0.42619204406769284,-0.14219289413927785,-0.4324791301798513,-0.8903611530245328,175.73334288430297,-8.17475951238746,-154.09255486023568,175.73334288430297,-8.17475951238746,-154.09255486023568,82.3111859839148,0.9999999999998579,0.1000000000004122
1756276795.436762,0,0.026931272574579647,-0.0946667972353658,-0.5855932044463176,-0.9892637294457631,0.0007167505883083972,0.14613952193590363,-0.06954285808379204,0.8772014046440526,-0.4750594558368866,-0.12853429306063752,-0.48012204902409494,-0.8677336881487931,175.97885978432922,-7.38490292623246,-151.04399186381224,175.97885978432922,-7.38490292623246,-151.04399186381224,77.02047814150568,0.9999999999999005,0.10000000000028875
1756276795.4684534,0,0.027959289684301784,-0.10056367242943395,-0.5976109425083751,-0.9906081789266986,0.0050448079208102285,0.13663815629820297,-0.0666367634066358,0.8547964627816599,-0.5146674158897672,-0.11939421094097509,-0.5189388761010344,-0.8464321976772725,176.15159447111236,-6.857142072348433,-148.4879665971256,176.15159447111236,-6.857142072348433,-148.4879665971256,80.9195847006074,0.9999999999999303,0.10000000000020215
1756276795.5008063,0,0.028005003256573655,-0.10108801896165023,-0.592959879839382,-0.9914394335484681,0.011516278845626657,0.13005854422775465,-0.06187762037238757,0.8356974935724221,-0.5456930083241149,-0.11497395227678191,-0.5490692802901302,-0.8278308497148043,176.42869367814762,-6.602122658773895,-146.4451696052883,176.42869367814762,-6.602122658773895,-146.4451696052883,79.84096816086588,0.9999999999999512,0.10000000000014175
1756276795.5346525,0,0.022549127984813774,-0.104629972653256,-0.5937467320437785,-0.9940781508819367,0.004848538353829167,0.10855929999305225,-0.058711687867850935,0.8166787227996186,-0.5740982506802231,-0.09144160785363584,-0.5770722271970951,-0.811557808754821,176.61995521186364,-5.246547158472687,-144.58461156356333,176.61995521186364,-5.246547158472687,-144.58461156356333,82.47540682266873,0.9999999999999658,0.10000000000009912
1756276795.569558,0,0.019397427722317104,-0.10838884463516757,-0.5947417339706907,-0.9964359707848913,-0.0017335040873368325,0.08433475611840496,-0.0522657652909263,0.7974314753071867,-0.6011416904257745,-0.0662091074137498,-0.6034070244478291,-0.7946800091499042,176.99743281535925,-3.796279463631752,-142.79030045204567,176.99743281535925,-3.796279463631752,-142.79030045204567,84.04370714963756,0.999999999999976,0.10000000000006981
1756276795.5968168,0,0.020953406945962712,-0.1149229278927681,-0.5975432833402822,-0.9971361550131524,-0.007809069538944249,0.07522304699041754,-0.053671209053056126,0.7738276990724758,-0.6311181295660752,-0.05328123200874562,-0.6333480169552393,-0.7720306986995379,176.91900733026736,-3.0542359919406152,-140.6356981490873,176.91900733026736,-3.0542359919406152,-140.6356981490873,84.1793106019027,0.9999999999999831,0.10000000000004894
1756276795.6279273,0,0.022269939130197414,-0.11990862971160658,-0.6055240124370919,-0.9976647785604535,-0.01166893229719941,0.0672965499781746,-0.053095435172498026,0.7522883070946622,-0.6566910824523893,-0.04296352387508075,-0.6587307029641862,-0.7511511143495326,176.95360891145046,-2.4623865262148086,-138.75048051683441,176.95360891145046,-2.4623865262148086,-138.75048051683441,90.15106844234907,0.9999999999999882,0.10000000000003428
1756276795.660907,0,0.022478042519518304,-0.12150474505222292,-0.6037596720044538,-0.9980102887041946,-0.013875299099960468,0.06150560718712563,-0.05207685583840925,0.7313301307144016,-0.6800325293655018,-0.03554524900118023,-0.6818824795990459,-0.7305975768432997,177.0129763254487,-2.0370218540422225,-136.9752941313268,177.0129763254487,-2.0370218540422225,-136.9752941313268,88.33275259951935,0.9999999999999918,0.10000000000002407
1756276795.698322,0,0.02376830792142529,-0.12425162465807199,-0.6082262182605277,-0.9980557711872071,-0.01741595768509263,0.05984448193292749,-0.05439919071617362,0.712046200431335,-0.7000220971517431,-0.03042048075449813,-0.7019165854068489,-0.7116092336960329,176.88017133205878,-1.7432340949681568,-135.392875126841,176.88017133205878,-1.7432340949681568,-135.392875126841,90.12850684822958,0.9999999999999942,0.10000000000001696
1756276795.7306948,0,0.02469662764997552,-0.12566762458809203,-0.612523868254832,-0.997944960267981,-0.02121059034394241,0.06046459404477473,-0.0581306253102273,0.696664124091584,-0.715038410579983,-0.02695712664176047,-0.7170838228972731,-0.696465436516596,176.66626897447264,-1.5447167104160497,-134.16432855650277,176.66626897447264,-1.5447167104160497,-134.16432855650277,91.71614774300721,0.999999999999996,0.10000000000001164
1756276795.778671,0,0.02420399165248601,-0.12632378475316416,-0.6166669709983446,-0.9979145995915859,-0.026821105131126767,0.05871184072663642,-0.06113520580616009,0.6845789665121833,-0.7263705151092996,-0.02071083129677145,-0.7284451022065122,-0.6847910590379671,176.4942722050388,-1.186728072725191,-133.2307292676745,176.4942722050388,-1.186728072725191,-133.2307292676745,92.12609616750187,0.9999999999999971,0.10000000000000853
1756276795.8100004,0,0.025053041426096892,-0.12703125766655185,-0.6224534848764243,-0.9977793543478529,-0.030978471247426437,0.05896350020440087,-0.06436560601912325,0.6761288565801326,-0.7339665101770203,-0.017129763541071222,-0.7361318520610389,-0.676621362049863,176.3090289244424,-0.981511159558525,-132.5879118253826,176.3090289244424,-0.981511159558525,-132.5879118253826,93.1309984294199,0.999999999999998,0.10000000000000586
1756276795.8412876,0,0.024768550588040544,-0.12512677927920804,-0.6217789516174954,-0.9975782717027601,-0.03367056345514493,0.06085955128940393,-0.06764872285677326,0.6730469782188058,-0.7364994334053367,-0.016162986183933057,-0.7388329028049223,-0.6736948119218897,176.12054372714744,-0.9261112188627554,-132.3597009844032,176.12054372714744,-0.9261112188627554,-132.3597009844032,91.91246409226453,0.9999999999999984,0.10000000000000453
1756276795.8739984,0,0.025167284471187802,-0.12431574776601134,-0.6237144074860843,-0.9975180196729367,-0.0334303744703079,0.0619694319044297,-0.0683538958669314,0.6709809475837096,-0.7383172169870347,-0.016898087098706268,-0.740720580274669,-0.6716006824073084,176.07999351038112,-0.9682351555029011,-132.19814379236402,176.07999351038112,-0.9682351555029011,-132.19814379236402,95.66519607281123,0.9999999999999989,0.1000000000000032
1756276795.9063103,0,0.02492796986050133,-0.12062190083618143,-0.6200618100977763,-0.9975554127952063,-0.030589786356350814,0.06282884189334471,-0.06702599963360051,0.6731661692251013,-0.7364474346373401,-0.019766481125953545,-0.7388582905953452,-0.6735708668302262,176.15605971276074,-1.1326097068777885,-132.35347214401867,176.15605971276074,-1.1326097068777885,-132.35347214401867,90.47408702359677,0.9999999999999991,0.10000000000000275
1756276795.9391248,0,0.023576572124075486,-0.11433270288795461,-0.6050544041727797,-0.9976009010850857,-0.03130713803140187,0.06174386821789088,-0.06665942919221454,0.6750875774734248,-0.7347198671880536,-0.0186805421225847,-0.7370730125634405,-0.6755548915496512,176.17719381410535,-1.0703784824827614,-132.50641834614163,176.17719381410535,-1.0703784824827614,-132.50641834614163,86.07062139884309,0.9999999999999993,0.10000000000000187
1756276795.9719362,0,0.02339940888510622,-0.10701815735927407,-0.5952870882339807,-0.9974394030957645,-0.0338506790581273,0.06299816409443176,-0.06911740523964699,0.6825304555683986,-0.7275815840952359,-0.018369034947533548,-0.7300728105804913,-0.6831224412989214,176.0360346321378,-1.052527372766265,-133.09717097914825,176.0360346321378,-1.052527372766265,-133.09717097914825,86.68314741373172,0.9999999999999996,0.10000000000000142
1756276796.0027704,0,0.028193709702364393,-0.10443706451073634,-0.6132917370550113,-0.9966309083084754,-0.029230015937320768,0.07663183915662876,-0.07523540551332594,0.6978430536255926,-0.7122883589275864,-0.032656796558585666,-0.7156540216297347,-0.6976910884938397,175.68294476266718,-1.8714293518658516,-134.27183754472492,175.68294476266718,-1.8714293518658516,-134.27183754472492,88.13558754893047,0.9999999999999996,0.10000000000000142
1756276796.033932,0,0.03375659283162216,-0.09411198966897377,-0.609178460277049,-0.9949300525068623,-0.004829585909942993,0.10045330118334084,-0.07239481512946484,0.7277226908224232,-0.682040083869374,-0.06980817546006424,-0.6858544746242533,-0.7243828119694908,175.83828023116305,-4.002969529109808,-136.56495800662617,175.83828023116305,-4.002969529109808,-136.56495800662617,84.87186983776435,0.9999999999999996,0.10000000000000142
1756276796.066396,0,0.030468633903790572,-0.09215998680433665,-0.6214071933637652,-0.994755708262936,-0.005054890455881977,0.10215443681399065,-0.0712068144440111,0.7511991285933032,-0.6562236347293491,-0.07342118532849186,-0.6600562985709182,-0.7476195638570585,175.90562501886248,-4.210512754545267,-138.55944844837433,175.90562501886248,-4.210512754545267,-138.55944844837433,96.5946442627404,0.9999999999999996,0.10000000000000142
1756276796.098716,0,0.02536226286458545,-0.08395832699518616,-0.6161126535378172,-0.9959791004479894,-0.010029202472502718,0.08902273062863966,-0.06373575348935734,0.7776474868562544,-0.6254615415141809,-0.06295542230783355,-0.6286205542964032,-0.7751598632012142,176.33846025451098,-3.6094669632808873,-140.959467810239,176.33846025451098,-3.6094669632808873,-140.959467810239,96.29593544067244,0.9999999999999996,0.10000000000000142
