Time,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Yaw,Pitch,Roll
1755173944.8745189,-86.34195990559506,-54.68471046338144,-582.0216425264266,-0.5177137401347663,0.4021653401949469,-0.7551394059520097,0.03857951553102654,0.8927081399186314,0.44898084358289514,0.8546836281672082,0.20331063934014745,-0.47768261395411665,156.9444905474719,-58.72480094601755,175.73825218179374
1755173944.9225361,-82.78457665313964,-86.3004824255638,-668.3628650472797,-0.9185706136688436,0.3930799802068716,0.0414265236848248,0.2563748985904466,0.6723003163567223,-0.6944668429805626,-0.3008320778719951,-0.6272961133206681,-0.7183311542290236,-138.87030496569238,17.507586494674978,164.40547553767612
1755173944.9747438,-81.95470501439753,-71.39520221291163,-618.5639357370939,-0.506146484053851,0.37657065451827165,-0.7758932135517137,0.04748857843782925,0.9104449920330735,0.4108950612989289,0.8611391128022688,0.17112702486041448,-0.47870133670645226,160.32895363560354,-59.444723997911325,174.63998430112025
1755173945.015864,-82.27560893870788,-62.969645330845466,-594.2132034643768,-0.5621943144497334,0.3743842725146169,-0.737410312712058,0.07073856395021721,0.9101648923035659,0.4081616400254916,0.8239742765224259,0.1773028068354785,-0.5381729334680496,161.76536614679395,-55.484636072026746,172.82839999928495
1755173945.04962,-82.95211521567481,-57.89197002187061,-585.2382943078968,-0.5516833342754668,0.3971432859361397,-0.7334321434996894,0.10566218667139449,0.9055523411689774,0.41086550075566447,0.8273336696826273,0.1491716053383791,-0.541541162950932,164.5993787595662,-55.825807748448256,169.1576210644599
1755173945.0952969,-82.79340203520727,-53.73302428966788,-576.5980127454355,-0.5255035361058725,0.4288090446939223,-0.7348257186087798,0.1176107423518698,0.8920179206876525,0.43643068459437984,0.8426231345172442,0.1429224697546286,-0.5191911216648174,164.60888235400824,-57.41816164521368,167.38475845797888
1755173945.1275067,-83.39343594062628,-51.683220829188556,-572.9941054855938,-0.5498702244209883,0.4134840733005468,-0.7257228516603291,0.09597953182038146,0.8943931739992969,0.4368624266001876,0.8297172203629093,0.17056310102203212,-0.5314861830781641,162.2076665864694,-56.06970064869717,170.09880529826177
1755173945.1791482,-83.98531417417259,-49.38431756556139,-565.8045741790835,-0.5176951208931226,0.4231555492426319,-0.7435933989409949,0.11488941172388642,0.895636840888846,0.42969183412811907,0.8478161268088702,0.1370183578496481,-0.5122829147404696,165.02582347331662,-57.97492785450017,167.4874297242107
1755173945.2188165,-86.37746425551796,-49.37004818923501,-560.9261309951685,-0.5335537183459277,0.39275525680803436,-0.7490418799298806,0.06197288298171075,0.9014115331336456,0.42850508714434865,0.8434926149138295,0.18221019780271788,-0.505291650833976,160.17049260806382,-57.51078991927688,173.37471644735533
1755173945.2659395,-87.8331451700643,-49.190227698674796,-556.0482852195613,-0.5387689430288484,0.3932144929122322,-0.7450573055754529,0.049820659497271824,0.8977132495345386,0.4377542958069022,0.8409791483234496,0.19872917293119313,-0.5032502239554887,158.4513640307914,-57.24366015134335,174.71680988420874
1755173945.309606,-89.01899812792455,-49.67589094728265,-555.2350498294121,-0.5349597862214793,0.38771499819894517,-0.750663111720205,0.04815009428145639,0.9010342733525232,0.43106705587968186,0.8435043541953746,0.19445904045757778,-0.5006856159685058,158.77455119615024,-57.512042147491485,174.8568409089137
1755173945.3438027,-90.44574836307363,-50.624529576167795,-558.6841690843203,-0.5475943451172108,0.4097255464077227,-0.7295652197141435,0.04948547785243523,0.886241495355061,0.46057268632925064,0.8352793668452306,0.21610411502726934,-0.5055762957169884,156.85614289543324,-56.64493899208823,174.83627170458422
1755173945.39195,-91.92901797563636,-51.58754993494329,-561.4183155834208,-0.544959204064219,0.40427453563187904,-0.7345621592114049,0.043672110463517766,0.8885790734931034,0.45663987661810734,0.8373244369259476,0.21677022394638637,-0.5018948668166257,156.6403080088212,-56.85865594706757,175.41820455543825
1755173945.4391568,-93.17473629206293,-52.470263801352054,-563.2063994283775,-0.5444261702665101,0.3905208069298795,-0.7423568174966649,0.04686729066969891,0.897792742582858,0.43791739909580124,0.8374984192189397,0.20362143973654906,-0.5070845167084004,158.12191169409184,-56.876894042447084,175.07978475663714
1755173945.4808314,-94.23327232299121,-53.70069583014435,-565.787853623465,-0.5410754007760679,0.38608565715410104,-0.7471112875702677,0.046295357951356836,0.9007154361756963,0.43193569297637385,0.8396988451267353,0.19912199369911537,-0.5052289393117897,158.48949414063154,-57.10833206217386,175.1095835932495
1755173945.5111105,-95.56189560190148,-55.49525353173437,-571.0012018104348,-0.540977368494655,0.38053253974561974,-0.7500256482090106,0.04512444910546298,0.9036347290101124,0.4259202514787823,0.8398257383942973,0.19656872264317393,-0.5060172590029951,158.7707191646075,-57.1217225994324,175.2318353663783
1755173945.5427186,-96.31693701442512,-56.55889388926174,-572.201073630587,-0.5441947428224436,0.3625389492335137,-0.7565828389364075,0.05022610857785184,0.9142725277322131,0.4019739830527287,0.8374541300283498,0.18075191651213363,-0.51575122372676,160.68630494753387,-56.87225048179695,174.7268611538021
1755173945.5915394,-96.67651207325329,-58.123512127692116,-573.5697443018099,-0.5320158725864725,0.3440021710349773,-0.7737064156637687,0.03838778174029078,0.9226129182871887,0.383812169195633,0.8458637535260121,0.17449329308835806,-0.5040501970419874,160.90504845854994,-57.76459835218182,175.87295644434204
1755173945.63689,-96.52457182826679,-59.857425603071675,-575.2356452725475,-0.5492449812341939,0.3153314967583093,-0.7738837107351559,0.011123793355215433,0.9287501014687993,0.37053948540349246,0.8355873454106642,0.19490843022778384,-0.5136190144608167,159.21921996613577,-56.677046230505994,178.83975400310834
1755173945.6808894,-96.42946096420069,-60.694880894749424,-580.5184273055858,-0.583179900404789,0.27523161550873837,-0.7642962525018099,-0.05102858010864725,0.9265841539911361,0.3726095672210067,0.8107387296632348,0.25629936284934574,-0.5263205761007863,154.0355684137571,-54.16817021595247,-174.99932236694525
1755173945.7125063,-96.64278602649215,-60.29195764826127,-580.3220055344034,-0.5872374494747412,0.25599260959671355,-0.767867151118125,-0.06632001305705913,0.9302623188113494,0.36085131850644914,0.8066931472390926,0.2628303674075655,-0.5293074382302707,153.59306372431075,-53.77408982805134,-173.5565684115725
1755173945.745191,-96.77983188608964,-59.63956324166084,-577.3925936531563,-0.5616739958770987,0.260019379537625,-0.7854376134489113,-0.07082485303590605,0.9307359363453004,0.3587679709615665,0.8243216378015897,0.2571391433840939,-0.504354338131238,152.9857726142821,-55.51977595803861,-172.81316104618142
1755173945.7898562,-97.59942246671265,-59.76445919927765,-577.1005736676017,-0.5492455826121819,0.24620828613082435,-0.7985679494078929,-0.08965000934882206,0.9327369297363066,0.34923444235906126,0.8308382308276149,0.2634070988918303,-0.4902290632435296,151.75022477782636,-56.184941097523314,-170.72970870338034
1755173945.8214793,-98.33787195022806,-60.067049740427635,-577.7173460682905,-0.5482374958777142,0.23854171008538505,-0.8015818739612776,-0.10335629009367762,0.9317874378123158,0.34797937874712,0.8299115166159613,0.27362387192037924,-0.4861860254095082,150.62933608735557,-56.08964969381487,-169.32364019253333
1755173945.8736343,-99.1320559403287,-60.00529224575161,-578.2266990191155,-0.5338561390296566,0.2516247422999943,-0.8072686119767134,-0.11024649111418094,0.9258354499327234,0.36148918496254207,0.83835752159646,0.28198175244212803,-0.4665221937617841,148.84981881952623,-56.96708222522231,-168.3318855169175
1755173945.918119,-100.38069996045343,-60.675104445228236,-580.3729655517838,-0.5319042802733805,0.23878522319206044,-0.8124404309313853,-0.11475648486527243,0.9302425082679994,0.34853956015440735,0.8389927209506789,0.2786224919068435,-0.46739781898870403,149.20022863219089,-57.03390580025309,-167.82524475660588
1755173945.9628043,-101.63866586306429,-61.91786223307941,-581.9304066278514,-0.5053809217289454,0.24606049212809672,-0.8270697420206353,-0.10352910663234434,0.9342669299992058,0.3412140495198989,0.856663205718741,0.2580688623672725,-0.4466862592963339,149.9832223999694,-58.94396718294614,-168.42292322341822
1755173946.0079658,-102.12893517613794,-63.1525112719932,-583.0499902410177,-0.5077182234595681,0.2501709321739779,-0.824400818935949,-0.10423151854635299,0.9320444873938848,0.3470286213847397,0.8551947123951257,0.2621213043876341,-0.4471402751682562,149.62043612829828,-58.78125242924584,-168.3987076402225
1755173946.0612538,-102.09473942003363,-64.10111723666823,-579.6331431022495,-0.49008864144451614,0.25364698954784615,-0.8339522337762416,-0.10818448338083317,0.9316297602815768,0.3469324247073387,0.8649330847427971,0.260248332273246,-0.42914049502034113,148.7656656101164,-59.87506528413115,-167.55188799505143
1755173946.1007087,-102.13543519155353,-64.26531830988044,-572.2426979376207,-0.4714148570674307,0.2822350546578133,-0.835530613717053,-0.0853516229180469,0.9283604741267348,0.3617484354415917,0.8777716861470012,0.2418474808665268,-0.4135537002580989,149.6807722273598,-61.374720505637434,-169.73753341000625
1755173946.1323757,-102.21633505677742,-63.91597835780865,-565.6476528303301,-0.4500928525059403,0.2887666307848561,-0.8450031106855338,-0.07342376243736758,0.9310998632179406,0.3572981889473737,0.8899580749858989,0.22286066871634108,-0.3978790609050674,150.74586869411212,-62.86797907835861,-170.73493526347514
1755173946.1640363,-102.56620641090961,-64.43231310191489,-566.5789319877463,-0.4852429897813038,0.28696665232928786,-0.8259475657201388,-0.0818189040662699,0.9255634915609166,0.3696456276313299,0.8705428810836925,0.24694607415483827,-0.4256438988802931,149.87895342411278,-60.52178718728494,-170.42913735287036
1755173946.211205,-103.36760411204018,-64.7861972796504,-568.252231706246,-0.46479483896328294,0.29376531465017813,-0.8352650463066066,-0.07240513653864668,0.9275862846606829,0.3665258254369126,0.8824529754473694,0.23083679173362304,-0.4098672000858475,150.6118325778438,-61.9396950181777,-171.14570259888154
1755173946.2575254,-104.51830184996223,-65.18063314879419,-569.2432675013487,-0.44759914468324863,0.2883015367937113,-0.8464852211121047,-0.08082799487958861,0.92968504647071,0.3593780037961424,0.8905738829106599,0.22927699023482329,-0.39282339648535614,149.7294165918631,-62.945449552221156,-169.76377379014437
1755173946.3082342,-104.79809782177688,-65.93728801384589,-568.1845500722809,-0.4571319174577828,0.2694113846846212,-0.8476130696512919,-0.09244488291083039,0.933462990010234,0.34655560867594776,0.8845814567720566,0.23677912087738823,-0.40181002258723897,149.4899515499539,-62.20005915951864,-168.5673739486096
1755173946.34965,-105.2664831806185,-67.2272666026178,-566.4665363472586,-0.4418233926760002,0.2547279963518373,-0.860177736028344,-0.09058564410099365,0.9412719043799429,0.3252713376671299,0.892516851811257,0.22163224020781425,-0.3928012466036592,150.56678443628996,-63.191237311664075,-168.41339922134387
1755173946.3814483,-105.07965097320712,-68.3809697299245,-566.0200577278443,-0.4229641090578874,0.2659455451051551,-0.8662414960549912,-0.06855948177040642,0.9438296045763086,0.32324182121857664,0.9035490910339298,0.19610875697951596,-0.38097295905051887,152.76250707758538,-64.6285734799874,-170.79283988757783
1755173946.4120376,-104.69564324688395,-69.23412709089438,-564.2168039385156,-0.41319402685631795,0.24019741299015063,-0.878393931538179,-0.06938911694793663,0.9534775667033928,0.2933695284833831,0.9079955102418986,0.1821695160728489,-0.37730414892277303,154.22787862565517,-65.2297991888726,-170.46707015621828
1755173946.443559,-104.46725500678673,-68.8265285753712,-561.8545586651048,-0.4210286215327279,0.2463970032091956,-0.8729395263474891,-0.07411715927942288,0.949832975399485,0.30384858983399926,0.9040141296188902,0.1926287508480728,-0.3816446223859462,153.21840121980478,-64.69082849213709,-170.0160426929683
1755173946.4751382,-104.70562092758564,-67.00731530371267,-557.1319141318361,-0.3735270972835358,0.28795807529577483,-0.8817922966701904,-0.05956172680798566,0.9411903736447305,0.3325854495586724,0.9257050871063565,0.1767507494480469,-0.3344088280458022,152.14144779032668,-67.77491737975978,-170.94002829852778
1755173946.5082452,-105.20322055687329,-65.14010821351478,-555.6640653445105,-0.37185480137432897,0.29744396953900415,-0.879346968880736,-0.052719785081164816,0.9389795171652783,0.3399089445793617,0.9267926580178838,0.17275575628308237,-0.33348285970227326,152.61426728871675,-67.9402439154207,-171.93065833784914
1755173946.5519786,-107.00019873334034,-64.84444693369026,-559.4957843301298,-0.3904918609615561,0.28599167808930226,-0.8750570647600335,-0.07530668756081173,0.9374137871767925,0.3399769027735281,0.9175211220083159,0.19865586242174582,-0.34451536829882257,150.0312148540225,-66.56633571568675,-169.08446515710366
1755173946.5838313,-108.73200017087667,-65.29782083884093,-564.9933600753822,-0.39835923234466236,0.2728895668617466,-0.8756946992552712,-0.08460194469930891,0.9397156420837676,0.3313261580017304,0.9133194583270776,0.206072308477148,-0.35125741375810526,149.6011154524194,-65.96818398852898,-168.00989797914042
1755173946.6154387,-109.71995013427417,-65.47993461273079,-567.4883133058671,-0.4035865684087055,0.2638045063742465,-0.8760850781840344,-0.09360753598207196,0.9406013417872869,0.326353711539061,0.910140379835688,0.21372014000696252,-0.35491997794989505,148.94515019753928,-65.524758192852,-166.9417559441575
1755173946.660156,-110.67643940942773,-65.81351054857542,-569.9838937100045,-0.4129837784758342,0.25147061159879336,-0.8753324683901267,-0.10122438979558632,0.9424948438758698,0.3185232992701028,0.9050955870107502,0.2201499506462109,-0.3637801226072373,148.81880124217534,-64.83616009977091,-166.22802395973605
1755173946.693058,-111.41608641588707,-66.01989445288893,-570.6474824894519,-0.4003723046631209,0.26879614588576894,-0.8760426071919662,-0.08600093287131697,0.9407686939498338,0.32796052205896203,0.9123079837445272,0.20664679150879667,-0.35354101085321854,149.69346399034342,-65.826272037587,-167.87694156625292
1755173946.7267573,-111.40124651535066,-65.90350927131391,-569.3777873102722,-0.3959756258595356,0.29355522689645386,-0.8700739235759917,-0.06172795249170057,0.9368706546222941,0.34418459638510296,0.9161839136365205,0.18999659278356912,-0.3528573807139411,151.69968925538552,-66.37442190299087,-171.1395740236492
1755173946.7739482,-112.1768798725153,-66.68363899321409,-566.417918905207,-0.35666088330511775,0.3045458778032991,-0.8832014620872357,-0.022997031669071466,0.9422266169774165,0.3341857848468486,0.9339508289275322,0.1395020092052814,-0.3290517262882307,157.02540558566795,-69.05929980217957,-176.31074940343666
1755173946.820218,-108.41914718637545,-101.3560745340978,-659.075009035147,-0.9026233446019591,0.3503112090110609,0.25010628664786083,0.06951194822012219,0.6920674560980978,-0.718478061783762,-0.42478134002591983,-0.6311296959033991,-0.6490270565351395,-135.80097724315036,25.13682373573217,175.59628531305708
1755173946.870565,-107.47517974267066,-122.15827276160913,-710.5278282788845,-0.9149780907330602,0.34138275376013105,0.21511138722446432,0.08006210887329585,0.6761072623991112,-0.7324404606887442,-0.3954809125624702,-0.6529447029927795,-0.6459551552797042,-134.6916869943775,23.295970719178364,174.99926057473112
1755173946.918704,-106.4562288473027,-134.942322878865,-737.9870576528735,-0.902874608983624,0.3458434541811867,0.25536198944379634,0.04673623870366389,0.6694391269459123,-0.741395292206343,-0.42735601603873824,-0.6574523256586139,-0.6205830122083408,-133.34756499579908,25.299882925271994,177.03679632439986
1755173946.96224,-104.5649972247902,-146.48113002845497,-754.3354025459743,-0.8735559146294057,0.3554477367168739,0.33250108342505325,-0.014188176405002334,0.6642545303084247,-0.7473718048033612,-0.48651696750091133,-0.6575886445397189,-0.5752203185790051,-131.17754749257384,29.111907880281493,-179.06949155492106
1755173947.0055814,-101.32339103480146,-151.40058875478783,-752.7158165523084,-0.8409622959696861,0.3781127576389717,0.3870570491129779,-0.051483467274639955,0.6561642176575146,-0.752859862167776,-0.5386389044199973,-0.6530537971534611,-0.5323428112303865,-129.18551460199825,32.59103115750815,-176.49674123580985
1755173947.05122,-100.16966373571786,-153.514092179734,-751.6768137934822,-0.8330611163235073,0.38054237853330136,0.40149305673952734,-0.06704102490422886,0.6509877880602728,-0.7561219483497245,-0.5491035216146608,-0.6568123003846763,-0.5168006623580963,-128.19678625510392,33.30553252279197,-175.399007848249
1755173947.0994651,-100.13829176040416,-154.53007140800105,-747.1761031008919,-0.8299408269109619,0.3967591228873705,0.3921484696285237,-0.06198029714201761,0.6330269999240288,-0.7716445166871669,-0.5543975708753925,-0.6647247669320203,-0.5007837034435481,-126.99327373726928,33.669230980178185,-175.72905749230895
1755173947.146952,-99.6435244023719,-154.70421304686505,-742.6202457241999,-0.7900536552673602,0.42484945051114764,0.44194814876754396,-0.086959897392794,0.6359583042518918,-0.7668083277446154,-0.6068386919471417,-0.6442514878938461,-0.4654963182480045,-125.8495497182826,37.36126915196617,-173.71883253952788
1755173947.3549478,-67.40558725721114,-122.17527980980549,-781.7524592635007,-0.8715102198752117,-0.24051235837475918,0.42734499192347103,-0.11219886552569028,0.9461441576271277,0.3036818196119102,-0.47736919803000294,0.21671418610018153,-0.8515595166018214,165.72183742258036,28.513720693348343,-172.66405079663994
1755173947.3963013,-43.934672814499855,-93.2462393697039,-774.6992625435142,-0.7758758747908007,-0.3453013664315103,0.5279996148276451,-0.08180775218457448,0.8849181355510902,0.45850559980799566,-0.6255590448551736,0.31254897170413865,-0.7148349611529703,156.3834949397928,38.72323163215525,-173.98101678447392
1755173947.4436743,-32.720381825698816,-79.6795217715413,-786.9888999465218,-0.8377945045230063,-0.2787855995620039,0.46944537240013795,-0.0587680001980045,0.9008627594830214,0.43010767341371925,-0.5428136792157854,0.3327534794010264,-0.7711215413945671,156.65889185919852,32.875384373535546,-175.9874981980286
1755173947.4898157,-25.77954434516721,-73.20415381950109,-815.7418153395439,-0.8067899172951093,-0.27400618439255775,0.5234602566246863,-0.028214933405135492,0.9028184596467667,0.4290952650099776,-0.590164338878498,0.3314203370882221,-0.7361158966361443,155.7613694456637,36.168671053001745,-177.99707705418282
1755173947.5194504,-19.54491050626463,-69.00231273717105,-825.4163833205436,-0.782248296883137,-0.25602274704694805,0.5679260119222977,-0.01606356045000261,0.9196338602577674,0.392448117708655,-0.6227596358540755,0.29786895786894557,-0.7234946578164678,157.62261460905262,38.51793895117631,-178.82358979502848
1755173947.5546715,-15.360431404439424,-69.96963407648455,-833.7219035477718,-0.7668940688181772,-0.2359361375795515,0.5968313213928571,-0.015438658884352405,0.9364847551921615,0.35036830779128764,-0.6415879791761638,0.2594811019645184,-0.7218271418420934,160.22759626596326,39.91033327923659,-178.84671095685232
1755173947.604191,-12.478988210816725,-69.73377902247758,-835.1281642871174,-0.7568930494478059,-0.27206043258126555,0.5942188424488876,-0.021793081518369506,0.9192340147046207,0.39310798492012133,-0.6531753005859414,0.284590841795233,-0.7016908717310961,157.92357551849443,40.78143596210068,-178.35074887915428
1755173947.6570501,-11.769943534715658,-69.02295008214521,-831.4474129578816,-0.7380180341349586,-0.30799342131867186,0.6003910673186188,-0.03955857574696536,0.9079746739699347,0.41715358144700476,-0.6736204423682841,0.28411625059755086,-0.6822854650144228,157.39225444765427,42.34711104921083,-176.9318195281404
1755173947.6950376,-12.28148198837839,-71.66363085284479,-850.4827814618375,-0.745581669351542,-0.30065716258956277,0.5947379632330201,-0.03820623165667064,0.9102616306156724,0.4122669616783451,-0.6653181631291638,0.28465599310833156,-0.6901613633042238,157.58637606411196,41.70673863024039,-177.06652825768285
1755173947.742592,-16.58944155116846,-74.53922092072881,-877.4799402613295,-0.8029435602486166,-0.23096202613426145,0.5494890185792917,-0.03585715077882687,0.93892333134892,0.3422531849182288,-0.594975548903735,0.25510688021416356,-0.7621840826690726,161.49434482591866,36.51088905570768,-177.44303407127714
1755173947.7877266,-22.983881252742606,-79.05540972754346,-899.5713225435154,-0.8491828081251146,-0.19247324451821676,0.4917749572003188,-0.02859583212793887,0.9466099790561023,0.3211103018221551,-0.5273242235756436,0.25861863369841614,-0.8093488528034799,162.27928433876755,31.82484103284768,-178.07132034561536
1755173947.836704,-25.655321777398914,-79.18215043031958,-898.5861611744924,-0.8527507078194654,-0.22175732408374765,0.47290582522169927,-0.018315653355754594,0.9175368128574038,0.3972288180553226,-0.5219969033965168,0.33007557659828823,-0.7864917968915854,157.23313812361047,31.466295397012352,-178.76957204406045
1755173947.8817937,-24.868498640468893,-80.88405294620092,-891.1068504959965,-0.8198426969807046,-0.24825257223596303,0.5159734611253107,-0.06667066535173427,0.9363823873379001,0.34459113027606025,-0.5686940957922472,0.24811022764409296,-0.7842374260065855,162.44412252194073,34.659211197997834,-175.35086379460824
1755173947.9299676,-24.783104384672043,-80.77360010570395,-881.206939987986,-0.8039323031673965,-0.2457375439544845,0.5415772441814585,-0.061423582222213835,0.9400795462440567,0.3353767885238315,-0.5915403582774011,0.23635461963918894,-0.7708543950087189,162.9537360751282,36.266393055596026,-175.63086614181958
1755173947.9761524,-26.17773803763289,-84.30003340382271,-885.8477817575641,-0.8144673067710202,-0.19351996022096787,0.5469854030933877,-0.0450162926299707,0.9609726400705,0.2729562573633112,-0.5784604909576917,0.1976906928310191,-0.7913923491979045,165.97448188594524,35.342334468529494,-176.8364329116873
1755173948.0204406,-25.240515832064613,-83.89277976004261,-882.2120811082018,-0.7558570820869247,-0.2415412115300828,0.6085539537227737,-0.04356456997363234,0.9459576756918554,0.32135059365539415,-0.6532856953141194,0.21638373074758083,-0.7255314475373937,163.3932254747182,40.7897897571576,-176.70135049222168
1755173948.0579484,-27.554126151137172,-83.99335663256693,-894.2899892093235,-0.8196369198056896,-0.22032335619722776,0.5288222181465442,-0.026787579207510973,0.9368186714986709,0.3487881912159129,-0.5722567127536758,0.27171381165751657,-0.7737530996790261,160.65058910117875,34.90774359500881,-178.1281112595605
1755173948.1032069,-27.090959837372743,-84.34010292409428,-900.5306110509802,-0.7552292958986653,-0.2370710470707862,0.6110859426113218,-0.03199287202975948,0.9445213770336597,0.3268880916548156,-0.6546794381647356,0.22732506893697577,-0.7209147982092651,162.49844533368633,40.89534772728881,-177.5742979727526
1755173948.1455657,-25.742266844950862,-86.59946687356359,-918.70430697339,-0.7539555552350875,-0.20987840482937523,0.6224966473134034,-0.026579667448884736,0.956561180733672,0.2903174620854022,-0.6563874937934585,0.2023407094474049,-0.7267831143414542,164.4424834813508,41.024940996367164,-177.98095215550578
1755173948.1798353,-24.82363807350557,-92.46831467578738,-969.4775549045963,-0.7575410542552113,-0.1532960618186726,0.6345327954871904,-0.0197233007139498,0.9769668815919134,0.21247753688689108,-0.6524894961046117,0.148445376160589,-0.743116025779078,168.70325176959875,40.72956324514925,-178.5085869060639
1755173948.226084,-28.06427244852017,-102.24795936672179,-1041.3036953722633,-0.7604308244778322,-0.1667403091572201,0.6276484927777005,-0.07163461684403795,0.9821157204859127,0.17411833115454967,-0.645455996062917,0.08744358682368993,-0.7587754452206762,173.4260607301631,40.199873101007014,-174.61846571647513
1755173948.2708604,-26.992971696805782,-105.0991262243212,-1079.7167197778942,-0.7576111442248725,-0.164729225222676,0.6315771025803707,-0.04760636906010076,0.9789971837587812,0.19823760444801564,-0.650967731743435,0.12011992569890852,-0.7495413368713535,170.89531553658466,40.61460449532425,-176.40440554549886
1755173948.3007877,-29.18877661911781,-112.61735775276222,-1133.144526845395,-0.8419119002570432,-0.14480394350759143,0.5198232104766243,-0.13036093953360076,0.9893684284918322,0.06446811729466906,-0.5236319104576148,-0.013488166971556685,-0.8518378318097031,-179.0928432214269,31.576189719688912,-171.19826594073467
1755173948.333761,-30.75194832309111,-122.73504228082936,-1200.4310689653098,-0.8793801917910616,-0.13344992074012862,0.45703566265661266,-0.16920131059922566,0.9848489375322078,-0.03799324588903986,-0.44504089112914114,-0.11074154096875327,-0.8886365490608891,-172.89644404231555,26.425954997861975,-169.10883488769582
1755173948.3834674,-30.699838865421338,-129.07374471828516,-1253.2487862622247,-0.8587442372848245,-0.14354775406610273,0.4918865491479542,-0.16993042271856065,0.9854141090904903,-0.009093131478582907,-0.4834066470010486,-0.09139516348239224,-0.8706118180493706,-174.0071488651577,28.908132901971047,-168.8067745720286
1755173948.4328423,-30.016186097698434,-134.0998928565469,-1281.6660768039183,-0.8719954425738288,-0.1483863465012717,0.46648198282728676,-0.19240924819955674,0.9801455192007524,-0.04788989870494036,-0.45011401815290525,-0.13151522103046706,-0.8832333311756037,-171.5307699667146,26.75099947138033,-167.5568469747734
1755173948.481206,-36.61771959611804,-146.01093432467073,-1317.06599751396,-0.9843563504542833,-0.16131911460079992,0.07084291485207549,-0.17579001347064108,0.8721925187801401,-0.45648448094973343,0.011851011953258012,-0.4617968746628432,-0.8869065340086937,-152.49478752820002,-0.6790288630494078,-169.8746461665079
1755173948.524698,-38.62291540283358,-151.61775492286736,-1327.7790342308408,-0.9809000299137217,-0.17623698627934023,0.08231437287883278,-0.19378653097717527,0.8488927386817601,-0.49176000104239165,0.016790227130452348,-0.4983188165026045,-0.8668312669674252,-150.106521010455,-0.9620543576529555,-168.8245595356597
1755173948.5702255,-33.738079622201234,-151.20226841503873,-1341.1230766925232,-0.9411969706303163,-0.16548296437762247,0.294556702482069,-0.24835607571056387,0.9299529345513173,-0.2711213735157037,-0.22905790126944814,-0.32833356212880155,-0.9163675844582501,-160.28745030998024,13.24161281176173,-165.21814739818075
