Time,ID,Raw_Tx,Raw_Ty,Raw_Tz,Raw_Qx,Raw_Qy,Raw_Qz,Raw_Qw,Processed_Tx,Processed_Ty,Processed_Tz,Processed_Qx,Processed_Qy,Processed_Qz,Processed_Qw,R00,R01,R02,R10,R11,R12,R20,R21,R22,Filtering_Enabled
2025-07-30 10:59:01.215,5,-0.06450646228917999,-0.06256330397390093,0.6086942507401695,0.09030242642986296,0.008747980436143157,-0.012470434788538693,0.9957978875632107,-0.058252677914039326,-0.06536315272114282,0.6207378608941541,0.0698317814966279,-0.012416898306888545,-0.022285975970413,0.9972325096006898,0.9995359221889475,-0.02641599295833258,0.015170219837430454,0.023256137519353848,0.983379920074128,0.1800641132005002,-0.01967466191759215,-0.17962774872225892,0.9835378892383362,True
2025-07-30 10:59:01.246,5,-0.06422408218036371,-0.06271510998954907,0.607735843058576,0.032438220849930026,0.02878506492436267,-0.015360979053455334,0.9989410504068349,-0.05843881755273897,-0.06528060836552117,0.6203325641173256,0.05974821711300946,-0.0012863311135602252,-0.020421481287635025,0.9980037369700085,0.997870920719639,-0.032556897688264225,0.05651260032112931,0.028821952515480018,0.9974236043012209,0.06569207437702695,-0.058505731645157835,-0.06392340725960502,0.9962383637307828,True
2025-07-30 10:59:01.279,5,-0.06403457633174563,-0.06303018082135915,0.608006003074206,0.03564542514654386,0.023845346081246187,-0.017943887811948514,0.998918825544188,-0.05861323215240754,-0.06521046463082862,0.6199483566676243,0.05324309981787705,0.0055038093452610135,-0.01975451920205781,0.9983709928556469,0.9982188327209158,-0.03754892967528155,0.046359895184668716,0.03414901967995157,0.9968148411126286,0.07206952887665566,-0.04891836522402388,-0.07035801601697979,0.9963216062727754,True
2025-07-30 10:59:01.311,5,-0.06423031747082385,-0.06358679764451892,0.6120875281365534,0.07094596843357016,-0.04775787374567454,-0.021127817215023825,0.9961121776175832,-0.05878829689574048,-0.06515986065597275,0.619703362359871,0.0580437088994347,-0.00888793203278117,-0.020131791269833124,0.998071462121649,0.9945456016700416,-0.03531489482229716,-0.0981422661367936,0.04886780923515743,0.9890405698055031,0.1393222469649502,0.0921465323239643,-0.1433583254732574,0.9853717101166302,True
2025-07-30 10:59:01.343,5,-0.06414342360279633,-0.06377496608120235,0.61202996628918,0.07471048074982996,-0.0465682062000603,-0.023237802014702148,0.995846248572019,-0.05895518426143607,-0.06511670175049904,0.6194642283624459,0.06255690116479314,-0.019070711517627223,-0.020974440091316188,0.9976387196484133,0.9945828134576686,-0.03932428977707342,-0.09622176161429215,0.05324082206852837,0.9877566972473101,0.1466360184557468,0.08927733217394107,-0.1509645894791741,0.9844994924748759,True
2025-07-30 10:59:01.376,5,-0.06413618409429395,-0.06403550554452962,0.6115741642675948,0.07873419875214592,-0.03647348711346857,-0.023310083124223883,0.9959554461467557,-0.05911663327852661,-0.06508300978555653,0.6192183601644166,0.06693107863613564,-0.023773522095308277,-0.02160664883448776,0.9972402935531288,0.9962526495250508,-0.04068818690825739,-0.07632253769650842,0.052175030042560036,0.9865151319431991,0.15513110805751112,0.06898133482598168,-0.15853190812329218,0.9849412213692824,True
2025-07-30 10:59:01.407,5,-0.06511311851200885,-0.06404583047809044,0.6136514698815567,0.08472417461595379,-0.0461900096023855,-0.023230799883548044,0.9950621222744575,-0.05930348137085988,-0.065050691691296,0.6190448980796985,0.07174383988667525,-0.02983190621189435,-0.022047219784536994,0.9967330630162984,0.9946536258994039,-0.03840535719038285,-0.09586027865725857,0.05405899894664329,0.9845642883448318,0.166465572263221,0.08798743727405056,-0.17075769574198973,0.9813765944971539,True
2025-07-30 10:59:01.439,5,-0.06529936766147268,-0.06352248239565679,0.610309771118045,0.1143642597246452,-0.03889397812347644,-0.02337053676769396,0.992402082109139,-0.059490298715249475,-0.06500307637832221,0.6187727326077754,0.08327376787780193,-0.032286190329942135,-0.02240896224624733,0.9957514348011048,0.9958821529538409,-0.037489776664859475,-0.08254243801610049,0.055282100728211214,0.9727492682176474,0.22517271264766328,0.07185142146888078,-0.22880860523076965,0.9708161491267289,True
2025-07-30 10:59:01.472,5,-0.06503891701491932,-0.06382570855025461,0.6105632630654856,0.11626577105221474,-0.05527768379482895,-0.028555406386005608,0.9912674900964132,-0.05966316977103263,-0.06496639466613897,0.6185169608839789,0.09220198886629404,-0.03850384369807616,-0.024073437838839074,0.9947043364036338,0.9922579328808174,-0.04375828697710518,-0.11622997442964308,0.06946589709065029,0.9713337184955281,0.2273440046604293,0.10294990906492998,-0.23365791155978316,0.9668532963118258,True
2025-07-30 10:59:01.519,5,-0.06497270669862942,-0.06427595028887584,0.6120817124202738,0.10735945152548423,-0.05109609240289551,-0.03401787107784107,0.9923234966262934,-0.05982858265156427,-0.06494488461830479,0.6183164776780357,0.09630155100358279,-0.041907754270751586,-0.026761288624966535,0.9941094430883443,0.9924639475769726,-0.056542168640550755,-0.10871198611632625,0.0784847624624321,0.9746334652309571,0.20959425209941285,0.09410342619239961,-0.21654697323518549,0.971726275018604,True
