Time,ID,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1755177239.040177,0,0.00047676753754270995,0.00583020781362599,-0.6132976547990117,0.9955514944140552,-0.02168237649497462,-0.04516413414828534,0.07979534764700989
1755177239.068781,0,0.0006325756438458638,0.0064742315741591686,-0.6133746871489456,0.995883669605332,-0.020313411908828703,-0.039335425329616966,0.0790936547655899
1755177239.1039288,0,0.0008119172198467286,0.0069710781253112045,-0.6127632370156938,0.9961474400928787,-0.01925301517038219,-0.03467896662029434,0.07821104958637363
1755177239.1524382,0,0.0008739308734744041,0.007549519980827597,-0.6126792760993862,0.9964446363820887,-0.01796728116356451,-0.02915031849297557,0.07697741464036423
1755177239.184077,0,0.0009041787543270678,0.008126330615415199,-0.6123672125601413,0.996666134684179,-0.017136577616979103,-0.024035125408508395,0.07606093891001212
1755177239.2141984,0,0.0007243807656674738,0.008427707068428748,-0.6116554701251299,0.9967758787122281,-0.01635778876035951,-0.019971283144111878,0.0759698506903537
1755177239.246978,0,0.0006506992206528901,0.008606544664173751,-0.6112146855086339,0.996886928679159,-0.01582001056467429,-0.016084322631923678,0.07554782101317921
1755177239.27964,0,0.0005333370739970275,0.00887684287686518,-0.6111279222776539,0.9969799713785954,-0.015179583954008641,-0.011937899634412445,0.07521970123070952
1755177239.3125918,0,0.00035201105134581974,0.009106615085972429,-0.6110929059296863,0.9969856766001272,-0.015283159101902965,-0.009743524400075015,0.07543904449499306
1755177239.3431375,0,0.0001632671536440918,0.009101938724373933,-0.6099386253625024,0.9969947871373154,-0.015004478702080421,-0.00816216982383059,0.07556215338160419
1755177239.3767977,0,-2.979876562221454e-05,0.009246336130593592,-0.6090850157899227,0.9969919733441676,-0.014877889414181118,-0.006070494373224319,0.07582085855453369
1755177239.4080977,0,-0.00017477454754530385,0.009220088661789451,-0.6080677816397235,0.9969569262808733,-0.015228803364357122,-0.005126743493102887,0.0762803198068747
1755177239.4394794,0,-0.0003320703083108435,0.008989069752450278,-0.6072797506821968,0.9969497392063801,-0.015421199533686468,-0.005655292584289605,0.07629824222784734
1755177239.4722953,0,-0.0004114978481956911,0.009416292048937284,-0.6061326233535486,0.9969580266682067,-0.014900521786062609,-0.0034084667651044964,0.07642676145598215
1755177239.5039258,0,-0.0002949712653954672,0.009309847336312078,-0.6030236414243921,0.9969997228932562,-0.015211563704622686,-0.003235354582068785,0.075826732496916
1755177239.5336082,0,-0.00035521492419862336,0.00921162920630645,-0.6016853645478378,0.997080388993559,-0.015592677255443353,-0.003034673112020591,0.07468839976571928
1755177239.58357,0,-0.0005089784109497869,0.009182680008423628,-0.6018133118273858,0.9970956270728445,-0.016306222822945148,-0.0023842643612295433,0.07435544938278
1755177239.6157658,0,-0.000519637871058651,0.009014384074000355,-0.6034230377717634,0.9971259911745599,-0.01722538823476579,-0.0018014030283943596,0.07375499082395988
1755177239.6463275,0,-0.0006854431241544857,0.008965860247277364,-0.6040834054449628,0.9971332554900345,-0.017925695615337706,-0.0010211151710648387,0.07350440501330081
