Time,collection_number,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,tag_size
2025-07-31 16:10:46.565,2,0,0.0005900296256285006,0.2086975462933956,0.5700386535259186,0.9777924789721353,-0.031685901269910666,0.20716629003348963,-0.07595452688401377,0.8677227381767436,0.491210911418792,-0.19532736088769567,-0.4960375523201525,0.8460460795824775,0.08
2025-07-31 16:10:46.614,2,0,0.00044341325155837415,0.20949482858727092,0.5718907163980944,0.9780300631433875,-0.03108826804758491,0.20613276104865913,-0.07282397998404672,0.8755675193485326,0.4775753207622236,-0.19533013983260555,-0.48209442918546475,0.854067384824708,0.08
2025-07-31 16:10:46.644,2,0,0.00043438519221532126,0.20958334298803172,0.5720951841525923,0.9767679111758074,-0.03276073126108303,0.21178097691834713,-0.07498135537339301,0.8735334747145652,0.4809543272489263,-0.2007541881097859,-0.48566037828953823,0.850783023406111,0.08
2025-07-31 16:10:46.676,2,0,0.0004557330921525868,0.20952745587589144,0.5719164187390416,0.9765353445552728,-0.03346926136315165,0.212740521241535,-0.07477644833101832,0.8736927562870807,0.4806968383362662,-0.20195842049618412,-0.4853254332458674,0.8506891443032512,0.08
2025-07-31 16:10:46.710,2,0,0.00046843065439319657,0.2093182602294587,0.5720043943089622,0.9777482608175835,-0.03358865624851787,0.20707520527482348,-0.07342488050604007,0.8698688271587015,0.48778787444976357,-0.19651240518314647,-0.49213821809422953,0.8480464898224456,0.08
2025-07-31 16:10:46.740,2,0,0.000877682351091398,0.2094963193573357,0.5728588931114956,0.9834367495565288,-0.027387254563004837,0.17917058326966068,-0.06098816896742776,0.8808765137915746,0.46940069311453125,-0.17068275503896033,-0.47255317768257893,0.8646160369750304,0.08
2025-07-31 16:10:46.774,2,0,0.0008538880213510442,0.20958437168650007,0.5731913068151053,0.9840393470407628,-0.02619465963971601,0.1760125088791987,-0.060395720551030485,0.8812348870272623,0.46880425640684,-0.16738853131177298,-0.4719522366642707,0.8655877574763172,0.08
2025-07-31 16:10:46.805,2,0,0.0007981862299213727,0.20960061589179016,0.5732410436587284,0.9842100935276531,-0.02532459354776584,0.17518320912670093,-0.06079586328444797,0.8811354879656652,0.46893935093464745,-0.1662358409182198,-0.4721852568739838,0.8656828104941567,0.08
2025-07-31 16:10:46.837,2,0,0.000827787346460025,0.20959085245196973,0.573242804593334,0.9836157397664564,-0.025500071980265493,0.17846518655661558,-0.06166018474376794,0.8826545569577506,0.46596025012771347,-0.16940513009071104,-0.46933003250454597,0.8666205758509493,0.08
2025-07-31 16:10:46.870,2,0,0.0009564871463321888,0.20972477553767638,0.5741569614784963,0.9855081909881012,-0.030404468230519677,0.1668807173012518,-0.05187872113513514,0.8826396686940268,0.4671785670823114,-0.16149985693103225,-0.46906586270940476,0.8682712782603936,0.08
2025-07-31 16:10:46.902,2,0,0.0009210930458270381,0.20907040582173425,0.5727721688410707,0.9812937949320495,-0.03150815802383572,0.18992030961906556,-0.06164776176196915,0.8831402117875948,0.4650407721840124,-0.1823788405972475,-0.46804978613573567,0.8646776024627305,0.08
